Results from heasarc_batsegrb: CGRO/BATSE Gamma-Ray Burst Catalog
Coordinate system:  Equatorial
 trigger_num t90      fluence_1  fluence_2  fluence_3  fluence_4  
       06577   22.784 2.8761e-07 3.2573e-07 7.8986e-07 5.5213e-07 
       03120   18.848 4.0466e-07 4.2062e-07 1.0744e-06 3.7312e-08 
       02080   53.760 2.2531e-06 4.3522e-06 1.3764e-05 1.2398e-05 
       07448 NaN 6.4848e-08 2.8537e-08 1.6468e-07 0.0000e+00 
       07791 NaN 9.6748e-07 4.0060e-07 4.3244e-07 2.6071e-07 
       03790 NaN NaN NaN NaN NaN 
       03889    0.060 3.2356e-09 6.7100e-09 4.8663e-08 1.5971e-07 
       02477   15.872 1.7567e-07 6.6509e-07 1.5949e-06 0.0000e+00 
       07775    3.287 5.2538e-08 7.4422e-08 2.5005e-07 5.4158e-07 
       07753    2.512 4.4008e-08 8.8257e-08 4.8091e-07 3.4462e-07 
       06589   49.152 9.9929e-08 1.1728e-07 3.6922e-07 0.0000e+00 
       03772 NaN 3.8852e-07 5.3875e-07 1.5637e-06 6.8499e-06 
       02412    1.407 4.6694e-08 5.3954e-08 0.0000e+00 1.7528e-05 
       03325 NaN 1.1856e-08 2.1455e-08 7.7013e-08 2.7070e-07 
       03819   54.976 7.4216e-07 6.6793e-07 1.2946e-06 0.0000e+00 
       01461    0.461 3.0045e-09 4.9292e-09 3.1429e-08 3.3907e-07 
       03891   41.472 1.2557e-06 1.6787e-06 4.7980e-06 6.3222e-06 
       03811    5.440 1.4102e-06 6.9258e-07 7.9844e-07 5.4425e-07 
       02451   35.008 1.3711e-06 2.1845e-06 4.6420e-06 0.0000e+00 
       01663   35.968 3.3729e-06 7.2944e-06 3.9589e-05 1.1951e-04 
       03017   75.552 9.6987e-07 1.4999e-06 4.2973e-06 1.0341e-06 
       06408    7.104 4.9502e-08 3.9941e-08 3.8338e-07 3.2597e-07 
       03060 NaN NaN NaN NaN NaN 
       02276  119.136 3.0271e-06 2.2971e-06 2.6006e-06 2.0765e-05 
       03416   37.408 3.7346e-07 2.6686e-07 7.0204e-07 5.7216e-07 
       01310 NaN 1.8307e-07 2.0555e-07 1.5149e-07 3.6906e-07 
       02037    6.272 2.5474e-07 4.4094e-07 2.4251e-06 9.7389e-06 
       02093   58.112 3.7585e-07 4.7567e-07 7.7575e-07 1.7581e-06 
       03776   11.072 2.7376e-06 2.5293e-06 7.2083e-06 3.9880e-06 
       01934    9.408 NaN NaN NaN NaN 
       06622  389.376 3.5186e-06 3.0542e-06 7.1275e-06 3.3412e-06 
       03168   18.080 3.3365e-07 2.4273e-07 8.9341e-07 9.9642e-07 
       03494    1.408 5.0443e-08 2.7917e-08 8.8195e-08 5.3924e-07 
       08004   32.512 7.5202e-07 7.2986e-07 2.5753e-06 2.9786e-06 
       07604   43.200 4.4388e-07 4.1318e-07 6.6216e-07 0.0000e+00 
       07209   46.272 2.7798e-07 4.6933e-07 1.3509e-06 9.9509e-08 
       08049   72.448 2.7591e-06 2.5680e-06 7.0397e-06 2.9650e-06 
       04312    9.024 1.1084e-06 9.8197e-07 1.3328e-06 6.8216e-07 
       05523   17.888 1.0199e-06 1.1605e-06 2.7433e-06 1.9573e-06 
       03323    0.448 0.0000e+00 1.8105e-08 1.3391e-07 3.7932e-07 
       01385   51.776 2.4058e-06 4.3351e-06 1.8906e-05 6.8733e-05 
       06276 NaN NaN NaN NaN NaN 
       01425   10.432 2.1191e-06 1.9737e-06 3.2047e-06 3.8623e-06 
       03238   20.928 3.3615e-07 3.0050e-07 5.2305e-07 4.7829e-07 
       00727 NaN 1.4577e-07 2.0594e-07 5.1253e-07 5.2330e-07 
       03864   51.200 2.3355e-08 3.6144e-08 2.7146e-07 2.0323e-06 
       00254    0.384 1.1875e-08 1.5741e-08 1.5703e-07 1.0978e-06 
       07183    7.744 2.1572e-07 1.7999e-07 1.6803e-07 2.0993e-07 
       01404    1.408 6.4893e-09 1.6486e-08 8.9585e-08 4.6539e-08 
       02686 NaN NaN NaN NaN NaN 
       02288    0.448 4.7646e-09 6.0938e-09 5.9409e-08 7.1664e-08 
       05540   76.768 9.3260e-07 4.6894e-07 6.1025e-07 2.9675e-06 
       03089 NaN 6.6243e-07 7.9404e-07 2.1252e-06 0.0000e+00 
       05477   17.088 7.2387e-07 1.0693e-06 7.8923e-06 1.0147e-04 
       06831   20.096 4.4363e-07 1.6789e-07 9.9586e-08 1.3724e-06 
       07172   27.648 5.2983e-07 4.9764e-07 1.6914e-06 3.4513e-06 
       06163 NaN NaN NaN NaN NaN 
       06317    7.744 1.6720e-07 1.6803e-07 3.1408e-07 1.8374e-07 
       02509 NaN 3.1659e-07 3.0520e-07 1.5786e-06 5.9266e-06 
       03905   24.256 7.7487e-07 1.2475e-06 3.8862e-06 5.8560e-06 
       07513 NaN NaN NaN NaN NaN 
       00204   62.656 1.4705e-08 5.5198e-08 5.3717e-07 1.4911e-06 
       07632    1.897 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 
       06439    0.256 5.3050e-09 1.3569e-08 3.8383e-08 3.8501e-08 
       05545   12.544 1.3670e-07 2.4185e-07 9.6921e-07 1.5804e-06 
       07587   18.944 9.7979e-08 1.8900e-07 2.2509e-07 5.3182e-07 
       06931    0.240 1.8450e-08 3.3908e-08 2.3788e-07 1.3014e-06 
       02188   74.368 6.1927e-07 6.8191e-07 1.6381e-06 1.6155e-06 
       03779   11.328 1.2376e-07 9.4404e-08 2.0715e-07 2.8931e-08 
       06393 NaN 7.2927e-08 1.2746e-07 1.2401e-07 0.0000e+00 
       07130   52.672 4.4187e-07 2.8642e-07 4.5500e-07 0.0000e+00 
       03431    0.496 NaN NaN NaN NaN 
       06586    0.685 2.4069e-08 2.1719e-08 3.8493e-08 0.0000e+00 
       06448  149.248 7.3162e-07 7.1888e-07 1.3261e-06 0.0000e+00 
       01122   18.752 2.6293e-06 3.4139e-06 1.0883e-05 8.1309e-06 
       01743   21.824 NaN NaN NaN NaN 
       05594   12.800 1.3619e-07 1.6969e-07 5.0991e-07 1.3763e-07 
       06105    0.207 1.0372e-08 1.2334e-08 2.5814e-08 1.2428e-07 
       07379   66.944 5.4730e-07 6.6092e-07 1.5400e-06 2.3524e-06 
       02147 NaN NaN NaN NaN NaN 
       07159   13.056 6.7717e-09 1.1350e-09 5.7428e-08 5.8100e-07 
       03926    9.952 7.1028e-09 1.0601e-07 5.3065e-07 2.1605e-06 
       02061  174.656 1.8715e-06 4.1950e-06 2.0954e-05 3.0880e-05 
       06472  195.200 1.2141e-05 1.4940e-05 6.6533e-05 1.7339e-04 
       03480    9.150 6.2419e-07 1.0668e-06 4.9254e-06 9.8706e-06 
       06338    0.768 0.0000e+00 1.0077e-08 5.6269e-08 4.7953e-07 
       06544   32.960 4.9439e-07 5.2567e-07 1.9123e-06 6.3958e-06 
       02029    1.152 NaN NaN NaN NaN 
       01447   22.720 4.4696e-07 9.4803e-07 3.2063e-06 4.0400e-06 
       02873    0.084 3.5508e-10 7.1644e-09 3.2766e-08 2.1607e-09 
       02986    4.032 6.4752e-08 1.3522e-07 2.9057e-07 1.8670e-07 
       01439    8.320 1.1714e-07 1.1241e-07 1.1453e-07 7.1739e-07 
       03112 NaN NaN NaN NaN NaN 
       08036  110.848 1.9552e-06 1.5611e-06 2.5312e-06 0.0000e+00 
       01742   52.160 4.9465e-07 5.1777e-07 1.0413e-06 9.3666e-07 
       03095 NaN NaN NaN NaN NaN 
       03840    4.169 1.6743e-08 2.4936e-08 5.0509e-08 1.7231e-10 
       05581   28.768 2.5184e-07 2.1681e-07 4.4186e-07 0.0000e+00 
       06237    0.640 3.0145e-09 2.4878e-08 1.4047e-07 0.0000e+00 
       05497  118.304 1.1984e-06 7.6998e-07 1.1084e-06 1.3090e-07 
       06131   10.048 3.4079e-08 5.9836e-08 2.8580e-07 8.7297e-07 
       02939   47.168 NaN NaN NaN NaN 
       02918    0.448 7.1134e-09 2.2578e-08 1.4978e-07 4.3219e-07 
       06446  100.672 8.6067e-07 8.1076e-07 1.3243e-06 5.7843e-06 
       02198 NaN NaN NaN NaN NaN 
       06560   36.800 1.5495e-06 2.7732e-06 7.7340e-06 3.4041e-06 
       03918  110.464 1.4709e-06 1.9139e-06 6.6789e-06 1.1452e-05 
       07387   63.232 5.9053e-07 6.4566e-07 9.3247e-07 9.8953e-07 
       02228   90.112 2.2214e-06 4.1449e-06 1.2387e-05 9.6826e-06 
       03141    2.290 1.1567e-07 0.0000e+00 3.9715e-08 0.0000e+00 
       05541   26.432 4.2695e-07 6.0328e-07 1.2837e-06 1.3670e-06 
       02358    1.280 7.9373e-10 7.2586e-09 9.6778e-08 0.0000e+00 
       03443 NaN NaN NaN NaN NaN 
       02128 NaN NaN NaN NaN NaN 
       03910    0.088 1.0153e-08 1.6047e-08 2.5923e-08 8.3557e-09 
       00289    0.067 5.2673e-10 3.6352e-09 2.9896e-08 6.2825e-08 
       01992 NaN NaN NaN NaN NaN 
       02782 NaN NaN NaN NaN NaN 
       02713 NaN NaN NaN NaN NaN 
       03412    0.068 8.7024e-08 1.8675e-07 1.1881e-06 2.6412e-06 
       05487   12.128 2.6749e-07 2.7553e-07 2.3312e-07 0.0000e+00 
       02523    0.680 1.8079e-08 2.5495e-08 1.7712e-07 7.4964e-07 
       00432    0.034 5.0370e-09 9.6922e-09 7.2313e-08 6.2209e-07 
       01416    3.456 9.9680e-08 1.1721e-07 1.7024e-07 3.3796e-08 
       07581    2.347 7.0974e-09 2.5718e-08 2.4370e-07 1.0937e-06 
       05505 NaN 1.7268e-07 2.4760e-07 8.2285e-07 1.7407e-06 
       02821    0.392 8.2062e-09 1.9217e-08 6.7355e-08 0.0000e+00 
       01566    0.074 1.7964e-09 5.2493e-09 2.6492e-08 2.5347e-07 
       02893   10.336 1.1011e-07 1.0816e-07 0.0000e+00 0.0000e+00 
       06414   48.064 1.9475e-06 1.6485e-06 5.4425e-06 1.6774e-05 
       06658    8.064 1.1114e-07 1.2360e-07 3.7421e-07 0.0000e+00 
       03107 NaN NaN NaN NaN NaN 
       02830    3.264 1.2794e-07 1.0556e-07 2.0708e-07 0.0000e+00 
       02992   16.832 5.0998e-08 1.0166e-07 4.1506e-07 2.3031e-07 
       01924   26.560 4.0696e-07 5.1120e-07 1.5187e-06 3.1574e-06 
       03805   30.080 1.8294e-07 3.5949e-07 8.0575e-07 6.0552e-07 
       01701    3.392 1.4959e-07 1.1107e-07 2.7448e-07 0.0000e+00 
       05474   18.432 9.9646e-07 5.1717e-07 7.2699e-07 4.6745e-07 
       00540   32.000 1.2572e-07 1.0476e-07 1.0030e-07 0.0000e+00 
       08110   10.304 1.0506e-07 2.8717e-07 2.0871e-06 4.3585e-06 
       08086   18.432 5.1726e-07 6.0018e-07 2.4740e-06 6.2036e-06 
       00257   80.832 7.9986e-07 1.2911e-06 4.1876e-06 3.0458e-05 
       02760    4.672 1.9804e-07 2.0287e-07 2.4531e-07 2.7763e-06 
       03792   22.048 2.0722e-07 2.3308e-07 4.9453e-07 0.0000e+00 
       04556   13.088 2.2270e-06 3.6706e-06 1.1731e-05 1.8766e-05 
       03408   58.560 5.6141e-06 8.8378e-06 3.3168e-05 5.9284e-05 
       06853    7.104 1.2096e-07 1.1805e-07 2.1966e-07 4.9003e-07 
       08008   22.656 3.8186e-06 5.0877e-06 2.2855e-05 7.5650e-05 
       06546    6.784 2.7031e-07 2.9562e-07 3.2732e-07 3.1662e-08 
       05770    0.727 1.6244e-08 9.5725e-09 5.2953e-08 4.4721e-07 
       03514   88.864 1.2303e-06 1.0003e-06 2.5289e-06 5.8312e-06 
       00830    0.131 1.0464e-08 1.7146e-08 1.2907e-07 4.9699e-07 
       06396   52.672 1.9915e-07 3.5507e-07 1.2548e-06 1.0210e-06 
       04462 NaN NaN NaN NaN NaN 
       05709 NaN NaN NaN NaN NaN 
       02332    0.052 1.4436e-09 3.3900e-09 1.6898e-08 7.1543e-08 
       06816   35.136 1.7594e-06 1.9467e-06 3.8332e-06 2.9732e-06 
       07840   43.776 1.1052e-06 1.7685e-06 5.1933e-06 2.8743e-06 
       01986 NaN NaN NaN NaN NaN 
       07403   65.856 1.2975e-06 1.2366e-06 2.4781e-06 4.6818e-06 
       02087   10.112 1.8749e-07 2.6201e-07 9.2307e-07 1.7687e-06 
       06188    7.936 4.4805e-08 4.8579e-08 5.6440e-08 2.4490e-07 
       05466   16.288 9.3193e-07 4.5666e-07 3.6713e-07 8.0468e-07 
       02974 NaN NaN NaN NaN NaN 
       02537    4.800 3.9229e-06 4.4378e-06 1.0097e-05 1.2217e-06 
       02628    5.888 4.0094e-07 8.3671e-07 2.6431e-06 4.3686e-07 
       07567    6.528 2.6633e-07 2.4404e-07 3.2388e-07 0.0000e+00 
       00593 NaN 3.8630e-07 3.0695e-07 4.3715e-07 2.1898e-07 
       06129 NaN NaN NaN NaN NaN 
       03734 NaN NaN NaN NaN NaN 
       02910    0.320 3.5154e-09 3.6687e-09 7.9768e-08 8.9296e-07 
       05491    0.144 7.4868e-09 1.4078e-08 4.7480e-08 0.0000e+00 
       02407 NaN NaN NaN NaN NaN 
       05447   55.904 4.4612e-06 2.3347e-06 2.6819e-06 0.0000e+00 
       03256   96.576 1.2014e-06 1.1622e-06 1.7832e-06 0.0000e+00 
       03492 NaN 3.5482e-06 4.9755e-06 1.8745e-05 5.3073e-05 
       05576    0.192 1.2405e-09 6.1397e-09 4.3255e-08 1.3678e-07 
       06605   16.704 8.2026e-07 1.0704e-06 1.9550e-06 2.4327e-06 
       07977    0.020 NaN NaN NaN NaN 
       03488   60.224 7.9087e-07 9.8304e-07 2.5884e-06 5.3703e-06 
       07362 NaN NaN NaN NaN NaN 
       04327    0.128 1.2558e-08 3.2554e-08 1.6686e-07 1.8066e-07 
       06800    0.206 2.0066e-08 3.9497e-08 1.0105e-07 3.7617e-07 
       05610   95.360 8.8317e-07 7.1753e-07 1.3521e-06 0.0000e+00 
       03493   83.008 7.9344e-08 1.0499e-07 7.7902e-07 3.1166e-06 
       07640 NaN NaN NaN NaN NaN 
       02203   15.104 2.2388e-07 2.4677e-07 6.7250e-07 1.0448e-06 
       05744 NaN NaN NaN NaN NaN 
       05511 NaN NaN NaN NaN NaN 
       02900   18.144 1.0769e-07 1.6133e-07 6.2091e-07 2.3661e-06 
       07886   37.696 2.4310e-07 3.6388e-07 6.5497e-07 1.4525e-06 
       05605    7.296 2.5553e-07 1.2708e-07 7.1939e-08 6.4902e-07 
       06366 NaN 5.8854e-06 3.1549e-06 2.6038e-06 6.9432e-06 
       03733   12.640 4.2337e-08 5.4537e-08 1.1820e-07 2.6136e-08 
       01530 NaN NaN NaN NaN NaN 
       07167   51.712 3.6808e-07 3.5661e-07 7.2704e-07 0.0000e+00 
       03737    0.320 1.3097e-08 2.8638e-08 1.4485e-07 7.6989e-07 
       01503 NaN 4.1136e-06 7.1810e-06 1.2390e-05 0.0000e+00 
       05468 NaN NaN NaN NaN NaN 
       06904   25.856 2.9278e-07 4.6080e-07 3.6901e-06 4.6847e-05 
       01610 NaN NaN NaN NaN NaN 
       03125   23.296 NaN NaN NaN NaN 
       06884   28.608 4.0114e-07 2.2792e-07 3.9393e-07 0.0000e+00 
       06963   19.840 2.2866e-06 4.7892e-06 1.7133e-05 1.1881e-05 
       02609 NaN NaN NaN NaN NaN 
       03364   39.648 8.4171e-07 9.5238e-07 1.8469e-06 7.9982e-06 
       00179    7.232 2.5648e-07 2.7782e-07 5.0439e-07 7.5724e-08 
       02458    4.976 3.8612e-07 2.7262e-07 4.8729e-07 4.0145e-07 
       07093 NaN NaN NaN NaN NaN 
       03011   49.664 2.7317e-07 5.9737e-07 3.8262e-06 5.3247e-06 
       06763   33.920 2.0926e-06 2.1124e-06 5.6290e-06 1.2237e-05 
       06305   25.792 1.5023e-07 1.1366e-07 5.1230e-07 0.0000e+00 
       07737 NaN NaN NaN NaN NaN 
       07963   13.184 3.2922e-08 4.7030e-08 2.9286e-07 2.4680e-06 
       06304   33.472 1.6297e-07 2.1949e-07 6.8912e-07 0.0000e+00 
       02857   24.544 1.1807e-07 1.9147e-07 9.5149e-07 0.0000e+00 
       02481 NaN NaN NaN NaN NaN 
       06540    0.032 2.0772e-09 7.3581e-09 2.1885e-08 5.7795e-08 
       04636 NaN NaN NaN NaN NaN 
       02898   14.976 6.5143e-07 4.4006e-07 8.9500e-07 4.0079e-06 
       06922 NaN NaN NaN NaN NaN 
       02048 NaN NaN NaN NaN NaN 
       03003   37.632 1.6483e-06 2.3680e-06 1.0746e-05 4.0923e-05 
       05621    9.536 2.2842e-06 3.3490e-06 1.1310e-05 1.9148e-05 
       06666   11.008 2.1892e-07 2.7639e-07 5.0340e-07 4.7907e-07 
       07986 NaN NaN NaN NaN NaN 
       03273 NaN 1.1614e-06 1.1097e-06 2.5745e-06 1.0673e-06 
       06350 NaN NaN NaN NaN NaN 
       06209 NaN 5.7717e-07 4.7463e-07 1.0736e-06 1.2461e-06 
       01791    1.235 2.1633e-08 4.2591e-08 1.5163e-08 0.0000e+00 
       06390   48.192 1.9323e-07 2.9357e-07 1.4550e-06 1.9637e-05 
       02265    0.456 4.7054e-09 2.2548e-08 1.0557e-07 1.9945e-08 
       01463    0.192 3.8078e-08 3.7595e-08 4.8940e-08 0.0000e+00 
       04256 NaN 5.2480e-07 5.9794e-07 1.0192e-06 5.9683e-07 
       00548   36.224 7.9023e-07 1.3811e-06 3.2488e-06 7.2472e-07 
       08061   26.944 1.5677e-07 1.6834e-07 1.5909e-06 8.9547e-06 
       07904 NaN NaN NaN NaN NaN 
       06325 NaN NaN NaN NaN NaN 
       02755    0.144 4.6443e-09 3.7958e-09 5.1602e-08 0.0000e+00 
       02133    3.904 9.7960e-08 1.2442e-07 3.1823e-07 0.0000e+00 
       03449 NaN NaN NaN NaN NaN 
       07375    0.311 2.2360e-08 3.6679e-08 2.3139e-07 3.8838e-07 
       04039   58.816 1.5048e-06 2.1839e-06 1.0420e-05 6.8930e-05 
       07995    0.608 9.8801e-09 9.8569e-09 8.6184e-08 5.8278e-07 
       07842 NaN NaN NaN NaN NaN 
       05671 NaN NaN NaN NaN NaN 
       02750   11.136 1.1411e-07 2.2896e-07 4.4015e-07 0.0000e+00 
       06124   16.832 3.8524e-06 7.1685e-06 3.3596e-05 7.3508e-05 
       01382    7.808 8.4030e-08 1.2212e-07 2.7640e-07 3.1009e-07 
       06255 NaN NaN NaN NaN NaN 
       02428  144.928 5.2646e-07 1.1892e-06 4.4603e-06 7.9692e-06 
       05890    5.760 1.4957e-07 1.2373e-07 1.8330e-07 0.0000e+00 
       06989   78.208 1.1852e-06 1.0238e-06 1.6533e-06 0.0000e+00 
       03528  151.456 9.9698e-08 1.8115e-07 2.6855e-07 0.0000e+00 
       07287    1.606 1.2173e-08 1.4043e-08 1.2571e-07 5.1919e-07 
       02089 NaN NaN NaN NaN NaN 
       06535    1.664 2.5046e-07 2.1707e-07 1.3263e-06 8.1034e-06 
       06655   63.360 7.6927e-07 7.7878e-07 2.8500e-06 8.2660e-06 
       02351 NaN NaN NaN NaN NaN 
       06382 NaN NaN NaN NaN NaN 
       07230   45.248 4.7130e-07 6.1457e-07 2.4972e-06 6.6708e-06 
       05463   65.568 8.6416e-07 9.0098e-07 2.7478e-06 7.8798e-06 
       02587 NaN NaN NaN NaN NaN 
       02079   21.888 2.2576e-07 3.3442e-07 9.4190e-07 1.6042e-07 
       08012   17.664 7.1689e-07 5.9109e-07 8.0746e-07 1.0146e-06 
       06676   12.736 1.1846e-07 1.7032e-07 5.5486e-07 7.7286e-07 
       06267   12.864 1.2257e-07 1.9655e-07 4.7427e-07 2.7043e-07 
       06272  122.944 3.8586e-06 3.9150e-06 4.0348e-06 1.1975e-06 
       02814    0.064 4.2588e-09 7.7400e-09 4.0804e-08 1.4800e-07 
       06527    1.856 6.7197e-07 4.9993e-07 6.3937e-07 3.7689e-07 
       06547    0.097 2.7857e-09 4.6019e-09 2.1533e-08 1.0350e-07 
       07470 NaN NaN NaN NaN NaN 
       06251    3.008 2.4407e-07 2.5456e-07 1.0242e-06 2.9230e-06 
       07749   19.200 6.5266e-08 4.2390e-08 7.3856e-08 6.7216e-07 
       02491 NaN NaN NaN NaN NaN 
       05502    0.064 4.4711e-09 2.4493e-09 7.1393e-08 4.3071e-06 
       02611   12.212 9.8156e-07 1.3698e-06 6.4384e-06 1.8756e-05 
       02729 NaN NaN NaN NaN NaN 
       00867    2.614 8.9898e-08 1.2715e-07 6.4580e-07 3.3392e-06 
       01559   32.384 2.5683e-07 6.4793e-07 2.4411e-06 2.1546e-06 
       06681 NaN NaN NaN NaN NaN 
       02719   34.880 8.8815e-08 1.2043e-07 4.0303e-07 2.3026e-08 
       02819 NaN NaN NaN NaN NaN 
       02925   17.152 2.5797e-07 3.5389e-07 9.1237e-07 2.5820e-07 
       02019   21.696 6.3444e-07 9.8419e-07 2.6161e-06 3.4963e-06 
       02317    0.896 1.2128e-07 2.2096e-07 4.2043e-07 2.8581e-08 
       01298    3.904 2.1941e-08 3.2747e-08 5.4184e-08 0.0000e+00 
       03665    0.076 8.5897e-09 2.2893e-08 2.4943e-07 1.2039e-06 
       03065 NaN NaN NaN NaN NaN 
       02583    0.256 1.8600e-08 5.8441e-08 2.8458e-07 1.4440e-06 
       03915    0.200 NaN NaN NaN NaN 
       02855   42.496 1.8421e-06 4.6027e-06 2.9949e-05 7.5706e-05 
       03505   17.440 3.6060e-07 1.3314e-07 3.7599e-07 1.1414e-06 
       03775 NaN NaN NaN NaN NaN 
       07970    0.387 2.0855e-08 2.3560e-08 6.0876e-08 3.7955e-08 
       00660   20.160 3.6088e-07 6.1663e-07 2.0218e-06 4.3502e-06 
       05483    2.560 1.4789e-07 1.0970e-07 1.1450e-07 4.5656e-08 
       05498    0.769 1.5935e-09 8.1010e-09 5.0429e-08 9.7819e-08 
       02162 NaN NaN NaN NaN NaN 
       02201    0.380 7.5180e-09 1.4584e-08 7.2679e-08 2.1736e-07 
       02617 NaN NaN NaN NaN NaN 
       08002 NaN NaN NaN NaN NaN 
       01468   51.136 3.0367e-07 4.9240e-07 3.6708e-06 2.8513e-05 
       02566 NaN NaN NaN NaN NaN 
       02533   74.304 4.5802e-06 1.0178e-05 4.9174e-05 1.3834e-04 
       03904    0.036 1.4383e-09 3.0997e-09 1.3944e-08 6.9525e-08 
       07207   24.192 5.1952e-07 7.1054e-07 1.6794e-06 7.9065e-07 
       05585  229.888 1.7066e-06 2.0615e-06 3.8139e-06 1.5564e-05 
       07552   63.296 5.8479e-07 3.9077e-07 5.2142e-07 0.0000e+00 
       07992    2.447 1.0819e-07 1.1088e-07 1.5149e-07 0.0000e+00 
       00401    5.056 2.2569e-08 4.2382e-08 1.0128e-07 3.3743e-08 
       07440    0.576 2.0683e-08 1.7570e-08 9.1783e-08 4.4922e-07 
       01096    0.320 4.7787e-09 1.4931e-08 3.2435e-08 0.0000e+00 
       01830  155.072 1.6523e-07 3.5357e-07 1.4176e-06 8.6812e-06 
       06533   31.232 8.8477e-07 1.4775e-06 4.9583e-06 5.2216e-06 
       04807    0.192 2.2038e-09 1.4970e-09 3.7991e-08 2.5502e-07 
       02679    0.256 5.3814e-08 6.1251e-08 8.3296e-07 1.5104e-05 
       03276   20.192 8.1546e-08 3.0433e-07 6.2257e-07 1.7680e-06 
       06330   14.528 1.1217e-07 8.7402e-08 1.9159e-07 5.2029e-07 
       01443    2.496 1.2953e-07 2.8465e-07 7.9100e-07 5.8810e-07 
       05299 NaN NaN NaN NaN NaN 
       05650    1.100 1.0446e-08 1.0817e-08 1.6092e-07 7.4167e-07 
       08069    4.779 NaN NaN NaN NaN 
       05415   25.856 5.5272e-07 7.4266e-07 1.7404e-06 5.1452e-07 
       01956   14.016 6.9693e-07 9.0472e-07 2.2179e-06 1.6539e-06 
       02964    0.200 1.7988e-09 1.1431e-08 4.6136e-08 0.0000e+00 
       01088    0.192 1.9668e-08 3.6021e-08 3.3484e-07 2.6574e-06 
       02073 NaN NaN NaN NaN NaN 
       06599 NaN 1.7581e-07 2.5630e-07 1.1836e-06 2.6011e-06 
       05563    4.890 6.8741e-07 1.1371e-06 2.7475e-06 2.7912e-06 
       07981 NaN NaN NaN NaN NaN 
       08074 NaN NaN NaN NaN NaN 
       07494    5.952 2.6828e-07 3.2081e-07 5.1216e-07 5.6700e-07 
       06120    0.640 1.2276e-08 1.5183e-08 4.5227e-08 4.7348e-07 
       06227    5.760 5.5469e-08 2.1669e-08 1.5923e-07 0.0000e+00 
       02787 NaN NaN NaN NaN NaN 
       07729   67.520 2.6391e-07 5.4790e-07 1.1355e-06 4.6608e-06 
       02160  123.136 NaN NaN NaN NaN 
       06128   69.952 1.3286e-06 1.0869e-06 1.5859e-06 0.0000e+00 
       01733   36.864 5.4224e-07 9.4410e-07 4.9934e-06 2.4752e-05 
       06341    1.920 3.9369e-08 6.9499e-08 5.4409e-07 2.5070e-06 
       01548 NaN NaN NaN NaN NaN 
       07456    4.928 3.5869e-08 2.6444e-08 3.3649e-07 6.7482e-06 
       03774    0.219 1.1791e-08 1.1422e-08 2.9922e-08 0.0000e+00 
       08075   20.800 1.3763e-06 1.7486e-06 4.3925e-06 3.0825e-06 
       07539 NaN NaN NaN NaN NaN 
       03903   66.432 2.4047e-07 1.7945e-07 6.4145e-07 1.7801e-06 
       00942    4.992 2.5918e-08 2.1429e-08 2.5028e-07 5.4228e-07 
       06096    4.288 1.3990e-08 5.0600e-08 1.8320e-07 4.7621e-07 
       01586   90.560 5.2890e-07 1.0186e-06 1.5995e-06 1.5806e-06 
       02660   16.896 4.8701e-07 6.2648e-07 7.9451e-07 0.0000e+00 
       07460   20.864 1.9995e-07 3.5326e-07 6.3568e-07 3.5367e-07 
       03936    2.880 2.0350e-07 5.3069e-07 1.8791e-06 5.3872e-07 
       06219    2.752 3.5275e-10 6.3154e-09 2.4842e-08 1.1506e-07 
       00914    6.656 3.3225e-07 3.5257e-07 7.9622e-07 4.9907e-07 
       07934   23.680 6.9761e-07 3.4299e-07 3.8662e-07 0.0000e+00 
       02120 NaN NaN NaN NaN NaN 
       06455 NaN NaN NaN NaN NaN 
       01547 NaN NaN NaN NaN NaN 
       02159    0.051 2.7688e-09 2.1286e-09 1.1008e-08 0.0000e+00 
       02928 NaN NaN NaN NaN NaN 
       00185    0.132 8.5668e-09 8.5117e-09 3.3879e-08 0.0000e+00 
       06567 NaN NaN NaN NaN NaN 
       07750   36.864 2.6354e-07 3.9740e-07 6.9809e-07 0.0000e+00 
       08085    3.584 7.3191e-08 1.3854e-07 1.1223e-06 3.3792e-06 
       07766   77.952 1.4910e-06 1.8195e-06 1.3046e-05 1.4645e-04 
       03797 NaN NaN NaN NaN NaN 
       08005 NaN NaN NaN NaN NaN 
       02365    1.536 2.1479e-08 4.9971e-08 2.1016e-07 2.0394e-07 
       02326    0.088 1.0904e-09 6.3157e-09 3.2445e-08 4.4571e-07 
       00845    2.368 2.6358e-08 3.1637e-08 1.8620e-07 1.1039e-06 
       01695 NaN NaN NaN NaN NaN 
       03159   18.240 2.8335e-07 2.1647e-07 4.0317e-07 0.0000e+00 
       05428   98.496 3.8196e-07 3.6691e-07 4.3442e-07 0.0000e+00 
       00946   48.512 1.1992e-07 1.1006e-07 6.6929e-07 7.5042e-07 
       05617   31.872 7.9453e-07 1.1040e-06 5.7047e-06 1.2323e-05 
       01297 NaN 0.0000e+00 2.5753e-08 2.3113e-07 7.0597e-07 
       02600   31.808 6.7581e-07 1.3113e-06 2.2467e-06 0.0000e+00 
       06643    0.512 4.4826e-09 1.6005e-08 1.1163e-07 4.4270e-08 
       07683  220.480 5.1083e-07 6.8380e-07 4.6484e-07 6.4428e-09 
       03911   62.336 NaN NaN NaN NaN 
